text,intent
What platform will the session be streamed on?,ask_info
The coupon Meera offers a 20% discount on selected items.,not_ask_info
Coupons cannot be combined with other offers.,not_ask_info
Where can I access the online event?,ask_info
The coupon FESTIVE50 offers a 20% discount on selected items.,not_ask_info
Where can I access the online event?,ask_info
A reminder will be sent before the event starts.,not_ask_info
Your hotel reservation at 2025-12-01 is confirmed.,not_ask_info
A reminder will be sent before the event starts.,not_ask_info
Who is in charge of platform announcements?,ask_info
When does the event WELCOME10 start?,ask_info
Dinner is included in your package.,not_ask_info
The event will be live-streamed online.,not_ask_info
A reminder will be sent before the event starts.,not_ask_info
Coupons cannot be combined with other offers.,not_ask_info
Where should I park my vehicle near the restaurant Hilltop Inn?,ask_info
The event will be live-streamed online.,not_ask_info
Where do I enter the promo code when booking?,ask_info
The coupon 6 PM offers a 20% discount on selected items.,not_ask_info
What meal options are included in my package?,ask_info
A reminder will be sent before the event starts.,not_ask_info
Where is the parking near stadium SAVE20?,ask_info
When does the restaurant open for dinner?,ask_info
Your flight Eden Gardens is confirmed for Meera.,not_ask_info
Your flight Royal Garden is confirmed for Art Exhibition.,not_ask_info
When will the offer expire?,ask_info
Your concert tickets for Wankhede Stadium are booked.,not_ask_info
Your flight John is confirmed for Wankhede Stadium.,not_ask_info
A confirmation email has been sent to you.,not_ask_info
Check-in starts 3 hours before departure.,not_ask_info
When is the last date to redeem coupon FESTIVE50?,ask_info
A reminder will be sent before the event starts.,not_ask_info
When does the train depart from Tech Webinar?,ask_info
When should I arrive at hotel Art Exhibition?,ask_info
Check-in starts 3 hours before departure.,not_ask_info
Where is the venue for the seminar?,ask_info
What is the topic of the webinar 6 PM?,ask_info
When should I arrive at hotel 10 AM?,ask_info
A reminder will be sent before the event starts.,not_ask_info
A confirmation email has been sent to you.,not_ask_info
Where is the parking near stadium IN-786?,ask_info
The coupon SG-452 offers a 20% discount on selected items.,not_ask_info
A reminder will be sent before the event starts.,not_ask_info
The event will be live-streamed online.,not_ask_info
Your hotel reservation at 3 PM is confirmed.,not_ask_info
Where can I redeem coupon Royal Garden?,ask_info
When can I download the event materials?,ask_info
Where is hotel John located?,ask_info
When can I download the event materials?,ask_info
Your concert tickets for AI-301 are booked.,not_ask_info
Your concert tickets for 2025-11-15 are booked.,not_ask_info
Who is the chief guest at the event?,ask_info
Your flight Meera is confirmed for Mumbai.,not_ask_info
Where is hotel Ocean View Diner located?,ask_info
The coupon 2025-09-20 offers a 20% discount on selected items.,not_ask_info
Check-in starts 3 hours before departure.,not_ask_info
Dinner is included in your package.,not_ask_info
When should I arrive at hotel Hilltop Inn?,ask_info
Coupons cannot be combined with other offers.,not_ask_info
What are the check-in rules at hotel SG-452?,ask_info
The coupon SAVE20 offers a 20% discount on selected items.,not_ask_info
The event will be live-streamed online.,not_ask_info
Who is the keynote speaker at the webinar?,ask_info
Where can I access the online event?,ask_info
Where do I enter the promo code when booking?,ask_info
What discount does coupon Sports Match offer?,ask_info
When can I download the event materials?,ask_info
What platform will the session be streamed on?,ask_info
When should I arrive at the airport for flight Hilltop Inn?,ask_info
What meal options are included in my package?,ask_info
A confirmation email has been sent to you.,not_ask_info
When does the event IN-786 start?,ask_info
A reminder will be sent before the event starts.,not_ask_info
What documents do I need for train travel?,ask_info
Who is the chief guest at the event?,ask_info
Your flight Lakeview Resort is confirmed for FESTIVE50.,not_ask_info
When does the restaurant open for dinner?,ask_info
Who is eligible for the discount coupon Ocean View Diner?,ask_info
When will match tickets be available?,ask_info
When does the webinar start?,ask_info
When should I arrive at hotel Meera?,ask_info
Who manages bookings at hotel Narendra Modi Stadium?,ask_info
What are the seating arrangements at stadium Food Festival?,ask_info
A reminder will be sent before the event starts.,not_ask_info
Coupons cannot be combined with other offers.,not_ask_info
The event will be live-streamed online.,not_ask_info
The event will be live-streamed online.,not_ask_info
Your concert tickets for Hilltop Inn are booked.,not_ask_info
What platform will the session be streamed on?,ask_info
Your flight Royal Garden is confirmed for SG-452.,not_ask_info
Your flight 7:30 PM is confirmed for FESTIVE50.,not_ask_info
Your flight 10 AM is confirmed for Art Exhibition.,not_ask_info
Check-in starts 3 hours before departure.,not_ask_info
When should I arrive at hotel FESTIVE50?,ask_info
What documents do I need for train travel?,ask_info
Where should I park my vehicle near the restaurant SG-452?,ask_info
Your concert tickets for Delhi are booked.,not_ask_info
Coupons cannot be combined with other offers.,not_ask_info
Where can I collect my boarding pass for flight Alice?,ask_info
When does the restaurant open for dinner?,ask_info
What discount does coupon 6 PM offer?,ask_info
Your hotel reservation at Narendra Modi Stadium is confirmed.,not_ask_info
What platform will the session be streamed on?,ask_info
Who can help me with flight changes?,ask_info
When does the event 3 PM start?,ask_info
A reminder will be sent before the event starts.,not_ask_info
A reminder will be sent before the event starts.,not_ask_info
Check-in starts 3 hours before departure.,not_ask_info
Who is the keynote speaker at the webinar?,ask_info
Where can I redeem coupon Art Exhibition?,ask_info
Who manages bookings at hotel AI-301?,ask_info
What are the terms and conditions for coupon Narendra Modi Stadium?,ask_info
Who manages bookings at hotel AI-301?,ask_info
Who manages bookings at hotel 2025-12-01?,ask_info
Check-in starts 3 hours before departure.,not_ask_info
When should I arrive at the airport for flight Ocean View Diner?,ask_info
Who manages bookings at hotel Hilltop Inn?,ask_info
When can I download the event materials?,ask_info
Your hotel reservation at Meera is confirmed.,not_ask_info
Where can I access the online event?,ask_info
The event will be live-streamed online.,not_ask_info
Your hotel reservation at Ravi is confirmed.,not_ask_info
What is the baggage allowance for flight Hilltop Inn?,ask_info
Where can I collect tickets for The Spice House?,ask_info
Check-in starts 3 hours before departure.,not_ask_info
Where can I collect tickets for Music Concert?,ask_info
What should I bring to the match?,ask_info
Who do I contact for room service?,ask_info
Who can help me with flight changes?,ask_info
What is the topic of the webinar Narendra Modi Stadium?,ask_info
Where should I park my vehicle near the restaurant 2025-12-01?,ask_info
When does the event Ocean View Diner start?,ask_info
Your flight Hilltop Inn is confirmed for Food Festival.,not_ask_info
What is the refund policy for flight Narendra Modi Stadium?,ask_info
Check-in starts 3 hours before departure.,not_ask_info
What are the terms and conditions for coupon Narendra Modi Stadium?,ask_info
Your hotel reservation at 2025-10-05 is confirmed.,not_ask_info
When does the train depart from Sunrise Hotel?,ask_info
Where is hotel Royal Garden located?,ask_info
Who is the keynote speaker at the webinar?,ask_info
When does the restaurant open for dinner?,ask_info
Where do I enter the promo code when booking?,ask_info
Who can help me with flight changes?,ask_info
A reminder will be sent before the event starts.,not_ask_info
When does the webinar start?,ask_info
What should I bring to the match?,ask_info
What platform will the session be streamed on?,ask_info
What is the topic of the webinar Royal Garden?,ask_info
When will the offer expire?,ask_info
What is the baggage allowance for flight 2025-10-05?,ask_info
The coupon 3 PM offers a 20% discount on selected items.,not_ask_info
What meal options are included in my package?,ask_info
When does the restaurant open for dinner?,ask_info
Dinner is included in your package.,not_ask_info
Who is the keynote speaker at the webinar?,ask_info
Your flight Wankhede Stadium is confirmed for AI-301.,not_ask_info
Your hotel reservation at 10 AM is confirmed.,not_ask_info
The coupon Royal Garden offers a 20% discount on selected items.,not_ask_info
What are the terms and conditions for coupon Alice?,ask_info
Check-in starts 3 hours before departure.,not_ask_info
Your hotel reservation at Art Exhibition is confirmed.,not_ask_info
Who will moderate the panel discussion?,ask_info
What is the refund policy for flight FESTIVE50?,ask_info
Check-in starts 3 hours before departure.,not_ask_info
Who will moderate the panel discussion?,ask_info
When should I arrive at the airport for flight Royal Garden?,ask_info
Where is the venue for the seminar?,ask_info
Dinner is included in your package.,not_ask_info
Who can help me apply the coupon?,ask_info
Dinner is included in your package.,not_ask_info
Dinner is included in your package.,not_ask_info
Where is hotel Narendra Modi Stadium located?,ask_info
The event will be live-streamed online.,not_ask_info
Your concert tickets for Hilltop Inn are booked.,not_ask_info
A confirmation email has been sent to you.,not_ask_info
Dinner is included in your package.,not_ask_info
When does the restaurant open for dinner?,ask_info
Who is eligible for the discount coupon AI-301?,ask_info
Dinner is included in your package.,not_ask_info
