text,intent
Check-in starts 3 hours before departure.,not_ask_info
Dinner is included in your package.,not_ask_info
Who manages bookings at hotel Alice?,ask_info
Where is the venue for the seminar?,ask_info
Dinner is included in your package.,not_ask_info
What are the check-in rules at hotel 2025-12-01?,ask_info
The event will be live-streamed online.,not_ask_info
Check-in starts 3 hours before departure.,not_ask_info
What discount does coupon Eden Gardens offer?,ask_info
Who is the keynote speaker at the webinar?,ask_info
Your hotel reservation at Alice is confirmed.,not_ask_info
What meal options are included in my package?,ask_info
What is the topic of the webinar Royal Garden?,ask_info
When will the offer expire?,ask_info
When does the webinar start?,ask_info
Where is the parking near stadium Sunrise Hotel?,ask_info
Where should I park my vehicle near the restaurant 2025-12-01?,ask_info
Where do I enter the promo code when booking?,ask_info
Where can I access the online event?,ask_info
Where is the venue for the seminar?,ask_info
When is the last date to redeem coupon FESTIVE50?,ask_info
Check-in starts 3 hours before departure.,not_ask_info
A reminder will be sent before the event starts.,not_ask_info
A confirmation email has been sent to you.,not_ask_info
When should I arrive at hotel Mumbai?,ask_info
When does the webinar start?,ask_info
Your flight Ravi is confirmed for 2025-12-01.,not_ask_info
Who is in charge of platform announcements?,ask_info
Where can I redeem coupon Ravi?,ask_info
Where is the venue for the seminar?,ask_info
Where is hotel SAVE20 located?,ask_info
Where can I collect my boarding pass for flight Eden Gardens?,ask_info
When is the last date to redeem coupon 2025-10-05?,ask_info
Where is the venue for the seminar?,ask_info
Where can I access the online event?,ask_info
Who can help me with flight changes?,ask_info
What are the seating arrangements at stadium AI-301?,ask_info
Where can I collect tickets for Delhi?,ask_info
Your hotel reservation at Pune is confirmed.,not_ask_info
Your concert tickets for 2025-11-15 are booked.,not_ask_info
Coupons cannot be combined with other offers.,not_ask_info
Your hotel reservation at Lakeview Resort is confirmed.,not_ask_info
What are the terms and conditions for coupon IN-786?,ask_info
Dinner is included in your package.,not_ask_info
A reminder will be sent before the event starts.,not_ask_info
When does the train depart from Music Concert?,ask_info
What are the check-in rules at hotel John?,ask_info
What discount does coupon Pune offer?,ask_info
When should I arrive at the airport for flight Sunrise Hotel?,ask_info
When should I arrive at hotel WELCOME10?,ask_info
Who do I contact for room service?,ask_info
Who is the keynote speaker at the webinar?,ask_info
Your flight AI-301 is confirmed for Hilltop Inn.,not_ask_info
A reminder will be sent before the event starts.,not_ask_info
When will match tickets be available?,ask_info
Your hotel reservation at Meera is confirmed.,not_ask_info
The coupon 10 AM offers a 20% discount on selected items.,not_ask_info
Where can I collect my boarding pass for flight Wankhede Stadium?,ask_info
Who is the keynote speaker at the webinar?,ask_info
Who manages bookings at hotel Eden Gardens?,ask_info
Where can I collect my boarding pass for flight IN-786?,ask_info
What platform will the session be streamed on?,ask_info
Where can I access the online event?,ask_info
Your flight 2025-10-05 is confirmed for Lakeview Resort.,not_ask_info
Dinner is included in your package.,not_ask_info
Your flight Delhi is confirmed for FESTIVE50.,not_ask_info
Your concert tickets for Eden Gardens are booked.,not_ask_info
Check-in starts 3 hours before departure.,not_ask_info
A reminder will be sent before the event starts.,not_ask_info
What is the refund policy for flight AI-301?,ask_info
When does the webinar start?,ask_info
Coupons cannot be combined with other offers.,not_ask_info
Coupons cannot be combined with other offers.,not_ask_info
Check-in starts 3 hours before departure.,not_ask_info
Dinner is included in your package.,not_ask_info
When will match tickets be available?,ask_info
When is the last date to redeem coupon 3 PM?,ask_info
Your concert tickets for 2025-09-20 are booked.,not_ask_info
Your concert tickets for Royal Garden are booked.,not_ask_info
What meal options are included in my package?,ask_info
Coupons cannot be combined with other offers.,not_ask_info
Check-in starts 3 hours before departure.,not_ask_info
Check-in starts 3 hours before departure.,not_ask_info
Check-in starts 3 hours before departure.,not_ask_info
Where can I collect my boarding pass for flight Narendra Modi Stadium?,ask_info
What are the seating arrangements at stadium John?,ask_info
Who manages bookings at hotel SG-452?,ask_info
Who is playing in the match?,ask_info
When does the webinar start?,ask_info
When does the webinar start?,ask_info
What are the seating arrangements at stadium Lakeview Resort?,ask_info
When can I download the event materials?,ask_info
The event will be live-streamed online.,not_ask_info
Who do I contact for room service?,ask_info
Coupons cannot be combined with other offers.,not_ask_info
When should I arrive at the airport for flight 7:30 PM?,ask_info
Who can help me with flight changes?,ask_info
Where can I redeem coupon Meera?,ask_info
Where can I collect tickets for 2025-12-01?,ask_info
What should I bring to the match?,ask_info
Your flight 2025-09-20 is confirmed for Hilltop Inn.,not_ask_info
A confirmation email has been sent to you.,not_ask_info
When should I arrive at the airport for flight SAVE20?,ask_info
What meal options are included in my package?,ask_info
What should I bring to the match?,ask_info
Your flight Royal Garden is confirmed for SAVE20.,not_ask_info
Coupons cannot be combined with other offers.,not_ask_info
Coupons cannot be combined with other offers.,not_ask_info
Where is the venue for the seminar?,ask_info
Coupons cannot be combined with other offers.,not_ask_info
The event will be live-streamed online.,not_ask_info
Who is in charge of platform announcements?,ask_info
Your concert tickets for Wankhede Stadium are booked.,not_ask_info
When does the event Delhi start?,ask_info
Where can I access the online event?,ask_info
Where is the venue for the seminar?,ask_info
Where can I collect my boarding pass for flight Meera?,ask_info
Where can I access the online event?,ask_info
Where is hotel Hilltop Inn located?,ask_info
Check-in starts 3 hours before departure.,not_ask_info
When does the webinar start?,ask_info
Your flight Meera is confirmed for Alice.,not_ask_info
Check-in starts 3 hours before departure.,not_ask_info
Who is eligible for the discount coupon SG-452?,ask_info
Your concert tickets for Royal Garden are booked.,not_ask_info
When does the restaurant open for dinner?,ask_info
When will the offer expire?,ask_info
Where can I redeem coupon Royal Garden?,ask_info
A confirmation email has been sent to you.,not_ask_info
A reminder will be sent before the event starts.,not_ask_info
What is the topic of the webinar Sunrise Hotel?,ask_info
Where is platform 5 located at WELCOME10 station?,ask_info
Where should I park my vehicle near the restaurant Meera?,ask_info
Coupons cannot be combined with other offers.,not_ask_info
Coupons cannot be combined with other offers.,not_ask_info
What are the terms and conditions for coupon 7:30 PM?,ask_info
Your flight 10 AM is confirmed for AI-301.,not_ask_info
What platform will the session be streamed on?,ask_info
Where should I park my vehicle near the restaurant Sunrise Hotel?,ask_info
Who is the keynote speaker at the webinar?,ask_info
Check-in starts 3 hours before departure.,not_ask_info
The coupon Narendra Modi Stadium offers a 20% discount on selected items.,not_ask_info
Who is the chief guest at the event?,ask_info
Who do I contact for room service?,ask_info
Dinner is included in your package.,not_ask_info
When does the event Eden Gardens start?,ask_info
Who is eligible for the discount coupon Royal Garden?,ask_info
The event will be live-streamed online.,not_ask_info
What is the baggage allowance for flight Lakeview Resort?,ask_info
Who will moderate the panel discussion?,ask_info
Who is in charge of platform announcements?,ask_info
Dinner is included in your package.,not_ask_info
Who is playing in the match?,ask_info
The coupon Art Exhibition offers a 20% discount on selected items.,not_ask_info
Who is in charge of platform announcements?,ask_info
Dinner is included in your package.,not_ask_info
What are the check-in rules at hotel FESTIVE50?,ask_info
What should I bring to the match?,ask_info
Who manages bookings at hotel 7:30 PM?,ask_info
Where do I enter the promo code when booking?,ask_info
Who can help me apply the coupon?,ask_info
Where do I enter the promo code when booking?,ask_info
Check-in starts 3 hours before departure.,not_ask_info
What documents do I need for train travel?,ask_info
Where can I collect my boarding pass for flight FESTIVE50?,ask_info
When does the train depart from WELCOME10?,ask_info
What are the terms and conditions for coupon Lakeview Resort?,ask_info
Who do I contact for room service?,ask_info
When should I arrive at the airport for flight Lakeview Resort?,ask_info
A confirmation email has been sent to you.,not_ask_info
A confirmation email has been sent to you.,not_ask_info
Check-in starts 3 hours before departure.,not_ask_info
Dinner is included in your package.,not_ask_info
